State,Mean,Variance,Volatility
0,0.12371249951721101,0.21422075573114568,0.46283988131009807
1,0.020362607118593345,0.8349575961237518,0.9137601414615062
2,-0.26287935344224217,12.460233946569591,3.5299056568936216
3,-0.07516386114240664,2.341939858915129,1.530339785444765
